Name,Lat,Lng,,,,,,,
"موصل, Alsafaa Office",36.3529729,43.1525595,,,,,,,
"موصل, شركة جاسم آل حموشي",36.3529552,43.0707153,,,,,,,
"موصل, Linux 4 ISP (مكتب طيبة)",36.3529551,43.198981,,,,,,,
"موصل, اللقاء لخدمات الانترنت",36.35295,43.2389383,,,,,,,
"موصل, أسواق تفاحة",36.35295,43.0863941,,,,,,,
"موصل, الرابطة العراقية لتاريخ وتوثيق علم الانساب",36.3529454,43.1538614,,,,,,,
"موصل, ew",36.3529434,43.1989786,,,,,,,
"موصل, بيت عايد أبو أحمد",36.352943,43.2142,,,,,,,
"موصل, محطة تعبئة الكفاءات المشيدة",36.3529415,43.1989612,,,,,,,
"موصل, دورة مياه للرجال",36.3529392,43.294858,,,,,,,
"موصل, مكتب NetOne لخدمات الأنترنت",36.3529359,43.2205531,,,,,,,
"موصل, افران الشاهين",36.3529284,43.225826,,,,,,,
"موصل, مدفن عبدالله نجم الشيتي",36.3529276,43.0527377,,,,,,,
"موصل, أسواق محمد راكان",36.3529251,43.1093622,,,,,,,
"موصل, بيت ابو رسل",36.3529241,43.1948928,,,,,,,
"موصل, Downtown for Dental Solutions",36.3529135,43.1186471,,,,,,,
"موصل, مدفن عماد شاكر عبودي",36.3529116,43.050829,,,,,,,
"موصل, تجهيزات الموصل التجارية",36.3529104,43.1539533,,,,,,,
"موصل, جامع الولي",36.3529063,43.2071556,,,,,,,
"موصل, عبدالاله محمد فتحي الاعرجي",36.3528975,43.2202931,,,,,,,
"موصل, مقبرة المرحوم يوسف قتيبة وظافر قتيبة",36.352896,43.0590275,,,,,,,
"موصل, ARAM للطباعة و الدعاية و الإعلان",36.3528891,43.2390846,,,,,,,
"موصل, مطعم الفردوس",36.3528837,43.1539269,,,,,,,
"موصل, الحاج يحيى للسيراميك والاكسسوارات",36.3528837,43.1539269,,,,,,,
"موصل, عيادة طب الاسنان الدكتور احمد محمد الصالحي",36.3528692,43.2392941,,,,,,,
"موصل, ثانوية فاطمة الزهراء للبنات",36.3528619,43.1877614,,,,,,,
"موصل, مقبرة الحاج ابراهيم عبو السلطان",36.352859,43.0942633,,,,,,,
"موصل, ماكولات سلام",36.3528575,43.1070542,,,,,,,
"موصل, مدفن دويح محمد الطائي",36.3528574,43.0499895,,,,,,,
"موصل, محلات سنان كشمولة",36.3528565,43.0704463,,,,,,,
"موصل, اسواق وسام ماركت",36.3528557,43.1957397,,,,,,,
"موصل, روكس الرخام للمرمر والكرانيت",36.352839,43.2377186,,,,,,,
"موصل, مخزن 4SAFETY",36.3528371,43.1402597,,,,,,,
"موصل, مقبرة يونس ال فتحي الشمه",36.3528333,43.0630428,,,,,,,
"موصل, غسل وتشحيم التاج الذهبي",36.352832,43.2379037,,,,,,,
"موصل, مدرسة احباب الروح",36.3528309,43.2029187,,,,,,,
"موصل, مقبرة الحاج أحمد الكلو العظام",36.352829,43.0575211,,,,,,,
"موصل, خياطة الاخوين",36.352826,43.0866888,,,,,,,
"موصل, بيت احمد",36.3528206,43.2049239,,,,,,,
"موصل, اسواق محمود الحسوني",36.3528206,43.0398621,,,,,,,
"موصل, مقبرة حسن علي كنو",36.352818,43.052216,,,,,,,
"موصل, مقبرة جاسم البديع",36.352813,43.049688,,,,,,,
"موصل, الشركة المتحده لتجارة المواد الكهربائية والصناعية",36.3528125,43.2381875,,,,,,,
"موصل, مكتب كابتن لخدمات الانترنت و الموبايلات بادارة ناصر ابو حسام",36.3528094,43.2495797,,,,,,,
"موصل, الأمراء للسيراميك",36.3528048,43.2373725,,,,,,,
"موصل, علي داود",36.3528038,43.0919487,,,,,,,
"موصل, مقبره الحاج فاضل الجبوري",36.352798,43.0584156,,,,,,,
"موصل, اسواق عمر",36.3527833,43.0833546,,,,,,,
"موصل, لعبة سفينة نوح",36.3527772,43.1371338,,,,,,,
"موصل, حلاقة التاج",36.3527755,43.2387528,,,,,,,
"موصل, مكتب المصطفى",36.3527755,43.2387494,,,,,,,
"موصل, مقبرة ال الحدادي",36.352772,43.0529399,,,,,,,
"موصل, مدفن الحاج سعيد حمو النيش",36.3527669,43.0701308,,,,,,,
"موصل, بيتوابو حمودي",36.3527666,43.2238586,,,,,,,
"موصل, بيت التراث الموصلي",36.3527661,43.1246581,,,,,,,
"موصل, مدرسة الاسراء",36.3527658,43.1958353,,,,,,,
"موصل, سنتر غزوان",36.3527625,43.0867656,,,,,,,
"موصل, قرطاسية الأخوين",36.3527618,43.1526175,,,,,,,
"موصل, قاعة الملكة",36.3527615,43.1350465,,,,,,,
"موصل, شركة السلام للتجارة العامة",36.3527545,43.2450581,,,,,,,
"موصل, الفيصلية",36.3527528,43.1484806,,,,,,,
"موصل, مقبرة عزالدين ذنون العباسي واولاده",36.352737,43.049991,,,,,,,
"موصل, مقبرة الحاج. عبدالجبار اللهيبي",36.3527342,43.0545797,,,,,,,
"موصل, مدرسة المتوكل الإبتدائية",36.35273,43.1942047,,,,,,,
"موصل, اصباغ عبدالله",36.3527282,43.1547659,,,,,,,
"موصل, مقبرة سيد ابراهيم الدباغ",36.3527269,43.0560318,,,,,,,
"موصل, جنه",36.352724,43.2487986,,,,,,,
"موصل, عدن الموصل العراق",36.3527145,43.2105627,,,,,,,
"موصل, مجمع الحازم الطبي",36.3527144,43.1189592,,,,,,,
"موصل, تصادم السيارات",36.352714,43.1367388,,,,,,,
"موصل, مدفن حامد حمد حسن الحجار",36.352712,43.052261,,,,,,,
"موصل, مكتب ارض الغدير",36.3527034,43.2351638,,,,,,,
"موصل, مدفن اسماعيل الشريفي",36.352702,43.049902,,,,,,,
"موصل, ابومازن البلو",36.3527007,43.0833112,,,,,,,
"موصل, مقبرة الحاج مالو حسين العلاوي",36.3526953,43.0518928,,,,,,,
"موصل, مقبرة السيد خميس جمعه عوني الصميدعي",36.3526935,43.0497377,,,,,,,
"موصل, مقبرة الهدى",36.3526889,43.055667,,,,,,,
"موصل, سنتر عزوان",36.3526851,43.0866918,,,,,,,
"موصل, فراس كداوي للاسواق",36.3526833,43.2241586,,,,,,,
"موصل, وائل النجار للطباعة و الاعلان",36.3526822,43.1523031,,,,,,,
"موصل, مطعم ومشويات البادية",36.3526794,43.0995047,,,,,,,
"موصل, مدفن شيت محمد صالح اللهيبي",36.3526743,43.061469,,,,,,,
"موصل, مقبرة يوسف قتيبة",36.3526708,43.0583687,,,,,,,
"موصل, خطاب ال عزيز",36.3526581,43.1057489,,,,,,,
"موصل, مركز الاوائل للكومبيوتر للمهندس ابو عمر",36.3526448,43.1904557,,,,,,,
"موصل, MOHAMED saadun",36.3526448,43.1904557,,,,,,,
"موصل, شركة رقيم الحضارة للتجارة العامة",36.3526448,43.1904557,,,,,,,
"موصل, تاميم",36.3526448,43.1904557,,,,,,,
"موصل, معرض ريان",36.3526419,43.2496414,,,,,,,
"موصل, متوسطة عبدالله بن الزبير",36.3526408,43.201494,,,,,,,
"موصل, مكتب سيدره فون",36.3526394,43.0865721,,,,,,,
"موصل, عالم الزيبرا للستائر",36.3526381,43.1544235,,,,,,,
"موصل, روضة الشموع الحكومية",36.3526362,43.1483813,,,,,,,
"موصل, مركز الزهراء للتصوير الطبي",36.3526308,43.1520844,,,,,,,
"موصل, استاذ قاسم",36.3526155,43.2124343,,,,,,,
"موصل, عالم الطيور",36.3526155,43.2124343,,,,,,,
"موصل, ابو علاء المصلح",36.3526155,43.2124343,,,,,,,
"موصل, منتزه دريم لاند",36.3526155,43.2124343,,,,,,,
"موصل, محلات محمدالخزرجي",36.3526155,43.2124343,,,,,,,
"موصل, صيدلية",36.3526155,43.2124342,,,,,,,
"موصل, كافي العمده",36.3526155,43.2124342,,,,,,,
"موصل, كوزمتك روز",36.3526155,43.2124342,,,,,,,
"موصل, احمد العباسي",36.3526155,43.2124342,,,,,,,
"موصل, مسكوف الصياد",36.3526091,43.1521121,,,,,,,
"موصل, حلاقة الروعه",36.352606,43.2533777,,,,,,,
"موصل, مدرسه شيت",36.3526,43.2124579,,,,,,,
"موصل, القيسي فون",36.3525887,43.1072848,,,,,,,
"موصل, Halluf",36.352581,43.2435452,,,,,,,
"موصل, ابن شيت",36.3525752,43.2124502,,,,,,,
"موصل, مقبره الحاج زكي",36.3525741,43.0516799,,,,,,,
"موصل, أسواق علي ابو العباس",36.3525536,43.0910588,,,,,,,
"موصل, شركة الحمداني للتجارة العامة",36.3525461,43.2444544,,,,,,,
"موصل, المنارة للسقوف الثانوية",36.3525459,43.2349769,,,,,,,
"موصل, مقبرة صالح عبدالوهاب",36.3525449,43.0575174,,,,,,,
"موصل, بيت السيد يحيى",36.3525417,43.1097729,,,,,,,
"موصل, مضيف مهدي آل سايج",36.3525385,43.0827617,,,,,,,
"موصل, مركز الكوثر للتعليم المسرع",36.3525371,43.0859825, Lng: 43.1614493,,,,,,
"موصل, مقبرة ال حمودي الچلبي",36.3525358,43.0508216,,,,,,,
"موصل, مدفن عائلة سيد احمد النعيمي",36.3525304,43.0931328,,,,,,,
"موصل, حجي سلمان",36.3525239,43.2591189,,,,,,,
"موصل, Green neighborhood clinic",36.352523,43.2204282,,,,,,,
"موصل, اسواق زينه",36.352512,43.2353197,,,,,,,
"موصل, جنزيلي",36.3525111,43.1074598,,,,,,,
"موصل, محطة ضخ ماء الإذاعة",36.3525092,43.2344834,,,,,,,
"موصل, کالهو",36.3525091,43.2318675,,,,,,,
"موصل, مقبرة صفاء الدين يونس جميل الطائي",36.352509,43.056742,,,,,,,
"موصل, معمل بلوك البركة",36.3525077,43.2720197,,,,,,,
"موصل, محلات ابو احمد إطارات بطاريات",36.3525077,43.2406419,,,,,,,
"موصل, مدرسة الفارس العربي للبنين",36.3524872,43.086013,,,,,,,
"موصل, المدى للمستلزمات الطبية",36.3524839,43.1188914,,,,,,,
"موصل, معرض سالم",36.3524816,43.2488786,,,,,,,
"موصل, مكتب الخيرات للعقار",36.3524792,43.1188536,,,,,,,
"موصل, مكتب شامل لتجارة العقارات",36.3524737,43.235234,,,,,,,
"موصل, Zeytoon restaurant",36.3524664,43.2409816,,,,,,,
"موصل, جامع الإمام مالك بن انس (رضي الله عنه)",36.3524623,43.2528382,,,,,,,
"موصل, باب العمادية المندثر",36.3524394,43.1190456,,,,,,,
"موصل, مقبرة طليع القصاب",36.3524285,43.0510695,,,,,,,
"موصل, مقبرة حامد ذنون رجب وعواد محمود الحمداني",36.3524274,43.0519999,,,,,,,
"موصل, مدفن جارو عزيز",36.352427,43.0581535,,,,,,,
"موصل, مدفن مصطفى امين حنيفة",36.352425,43.051121,,,,,,,
"موصل, مركز اقتراع ١٣٤٣٠٢ مدرسة المتوكل",36.3524235,43.1956366,,,,,,,
"موصل, مكتب المحبة للاستنساخ",36.352411,43.151666,,,,,,,
"موصل, ثانوية دار العلوم للبنات",36.35241,43.0817773,,,,,,,
"موصل, مقبرة الحاج حقي الحيالي",36.3524056,43.0491794,,,,,,,
"موصل, المتحدة للادوات الاحتياطية للمعدات الثقيلة",36.3524042,43.0699203,,,,,,,
"موصل, مكتب الحمزة",36.3524021,43.0831169,,,,,,,
"موصل, ورشة باسل لتصليح الاجهزة منزلية",36.3524007,43.241923,,,,,,,
"موصل, صالة الألعاب",36.3523972,43.1360901,,,,,,,
"موصل, أسواق براء",36.3523889,43.2129689,,,,,,,
"موصل, اسواق عبدالله وعبدالكريم",36.3523808,43.2127832,,,,,,,
"موصل, مقبرة الإصلاح الزراعي",36.3523786,43.0951813,,,,,,,
"موصل, منار مول",36.3523775,43.1073512,,,,,,,
"موصل, مقبرة الحاج احمد حامد الصفار",36.3523764,43.0511995,,,,,,,
"موصل, معمل الجوهره",36.3523744,43.0865459,,,,,,,
"موصل, معرض ومحلات السلطان",36.3523729,43.2412358,,,,,,,
"موصل, ابو هلوش",36.3523724,43.0379795,,,,,,,
"موصل, محطة كهرباء كوكجلي",36.3523714,43.2425403,,,,,,,
"موصل, محلات ابو احمد العنزي لبيع الدراجات الهوائية",36.3523607,43.2417124,,,,,,,
"موصل, ابو قيس للاسواق",36.3523526,43.2257302,,,,,,,
"موصل, جامع عبد الله الخيرو",36.352352,43.1468972,,,,,,,
"موصل, أسواق بركة الرحمن(مقداد)",36.3523446,43.0827873,,,,,,,
"موصل, أفران الحسن",36.352337,43.2416091,,,,,,,
"موصل, Mosul Co. for electrical appliances trading",36.352332,43.151385,,,,,,,
"موصل, التصميم الداخلي -Artvit mosul",36.3523273,43.1512767,,,,,,,
"موصل, مجمع ملعب دجلة الرياضيه",36.3523268,43.2954062,,,,,,,
"موصل, معمل ام الربيعين",36.3523256,43.241825,,,,,,,
"موصل, Noor almostafa restaurant",36.3523145,43.2496875,,,,,,,
"موصل, مركز صيانة ناظم لصيانة كهربائيات السيارات الامريكيه",36.3523124,43.2603315,,,,,,,
"موصل, مكتب الحسام",36.3523107,43.1517916,,,,,,,
"موصل, عمران علي",36.3523003,43.1893979,,,,,,,
"موصل, بيت نشوان اياد",36.3522975,43.1058406,,,,,,,
"موصل, مركز اولاد الشكري للزيوت والفلاتر العالمية",36.3522972,43.1886542,,,,,,,
"موصل, مطعم الشفاء لشوي الاسماك",36.3522907,43.1184668,,,,,,,
"موصل, سيد مقداد",36.3522898,43.2109904,,,,,,,
"موصل, مدرجات الجماهير",36.3522827,43.2946515,,,,,,,
"موصل, ستوديو الغسق",36.3522354,43.249699,,,,,,,
"موصل, جايخانة مقهى ريم",36.3522303,43.1528744,,,,,,,
"موصل, شركة الخير لتجارة السقوف الثانوية",36.3522277,43.2382832,,,,,,,
"موصل, محل أبو أحمد للأقمشة",36.3522206,43.2488488,,,,,,,
"موصل, قطاع نركال",36.3522169,43.1527337,,,,,,,
"موصل, عاجل",36.3522131,43.2481413,,,,,,,
"موصل, مجمع الجوهرة التجاري",36.3522012,43.0900707,,,,,,,
"موصل, حدادة الشريفي",36.3521944,43.0754607,,,,,,,
"موصل, مقبره الارمن",36.3521909,43.0508146,,,,,,,
"موصل, شركة اضواء الحكمة",36.3521901,43.1181645,,,,,,,
"موصل, اسواق ابو عمار",36.3521896,43.2243689,,,,,,,
"موصل, محلات الاقصى لتجارة الادوات الاحتياطية",36.352188,43.0701535,,,,,,,
"موصل, خدمات رياض /تصليح الاجهزة المنزلية",36.3521839,43.2400631,,,,,,,
"موصل, مديرية بلدية الموصل شعية نركال وحدة الخدمات",36.3521707,43.1457875,,,,,,,
"موصل, محلات أبو عماد لتجارة الزيوت والفلاتر جمله مفرد",36.3521693,43.2393336,,,,,,,
"موصل, مكتب الانتصار للنقل المبرد",36.3521682,43.1828213,,,,,,,
"موصل, كافيه الاصدقاء",36.3521426,43.1175999,,,,,,,
"موصل, نشوان ابو غسان اللباخ",36.3521404,43.105992,,,,,,,
"موصل, مخزن بشار للمشروبات الكحولية",36.3521402,43.118429,,,,,,,
"موصل, احمد ياسين",36.3521375,43.1059844,,,,,,,
"موصل, بيت الشهيد",36.3521339,43.1059316,,,,,,,
"موصل, مقبرة الحاج غانم سعيد العباجي",36.3521317,43.093235,,,,,,,
"موصل, مجمع الخير للديكور",36.352125,43.2372496,,,,,,,
"موصل, علاء ال خليفة",36.3521188,43.0846788,,,,,,,
"موصل, مدفن عائلة حميد ذنون الدباغ",36.3521169,43.0597031,,,,,,,
"موصل, AfakD | افاق لأنظمة التبريد والتكييف",36.3521081,43.1649467,,,,,,,
"موصل, نفق الصحة",36.3521037,43.1013025,,,,,,,
"موصل, افران الملا توحي",36.3520964,43.107254,,,,,,,
"موصل, مدفن ضرار محمد البجاري",36.352092,43.06004,,,,,,,
"موصل, مقبرة المرحوم صلاح الصائغ",36.3520799,43.0554648,,,,,,,
"موصل, مدينة ألعاب الموصل السياحية",36.3520721,43.1363911,,,,,,,
"موصل, مكتب ابو عمر",36.3520697,43.2240839,,,,,,,
"موصل, سكة الموت",36.3520678,43.1373869,,,,,,,
"موصل, معرض عماد",36.3520659,43.248897,,,,,,,
"موصل, خدمات هيمي للسيارات",36.3520651,43.1511104,,,,,,,
"موصل, مقبرة غانم حامد عويد",36.3520648,43.053702,,,,,,,
"موصل, برو فون",36.3520625,43.1075625,,,,,,,
"موصل, مقبرة الحاج سليمان محمد سليمان الملا",36.3520592,43.0508273,,,,,,,
